row,appid
56934,3193840
56935,3194340
56936,3194940
56937,3195980
56938,3196060
56939,3196110
56940,3196340
56941,3196360
56942,3196460
56943,3196980
56944,3197050
56945,3197540
56946,3197810
56947,1960630
56948,3198540
56949,3198940
56950,3200540
56951,3200830
56952,3201070
56953,3201240
56954,3201570
56955,3201950
56956,3203040
56957,3203320
56958,3204720
56959,3204840
56960,3206010
56961,3206040
56962,3206090
56963,3206240
56964,3206260
56965,3206370
56966,3206400
56967,3206460
56968,3206580
56969,3206900
56970,3207040
56971,3207280
56972,3207320
56973,3207520
56974,3207730
56975,3207870
56976,3208360
56977,3208410
56978,3208690
56979,3208730
56980,3208780
56981,3208860
56982,3210180
56983,3210840
56984,3211890
56985,3212140
56986,3212750
56987,1962980
56988,3213380
56989,3213590
56990,3214400
56991,3214440
56992,3214620
56993,3214720
56994,3215030
56995,3215240
56996,3215350
56997,3215300
56998,3215590
56999,3215770
57000,3215840
57001,3216190
57002,3216330
57003,3216610
57004,3217030
57005,3217200
57006,3217300
57007,3217470
57008,3217500
57009,3217650
57010,3218490
57011,3218590
57012,3218690
57013,3218730
57014,3218860
57015,3219170
57016,3219990
57017,3220080
57018,3220180
57019,3220300
57020,3220690
57021,3221000
57022,3221030
57023,3221170
57024,3221470
57025,3221490
57026,3221800
57027,3221860
57028,3222210
57029,3222570
57030,3222630
57031,3222950
57032,3223680
57033,3224350
57034,3224410
57035,3225540
57036,3225780
57037,3225890
57038,3226010
57039,3226130
57040,3226700
57041,3226760
57042,3227350
57043,3227520
57044,3227530
57045,3227810
57046,3228290
57047,3228940
57048,3229570
57049,3229600
57050,3230230
57051,3231460
57052,3232040
57053,3232060
57054,3232130
57055,3232250
57056,3232590
57057,3232680
57058,3233220
57059,2222190
57060,3233870
57061,3234030
57062,3234280
57063,3234360
57064,3234510
57065,3234680
57066,3235340
57067,3235430
57068,3235980
57069,3236000
57070,3236110
57071,3236330
57072,3237000
57073,3237180
57074,3237440
57075,3237610
57076,3238780
57077,3239230
57078,3239270
57079,3239330
57080,3239770
57081,3239860
57082,3240230
57083,3240510
57084,3240780
57085,2575800
57086,2586310
57087,2576020
57088,2576160
57089,2576550
57090,2576600
57091,2577180
57092,2577290
57093,2577910
57094,2578650
57095,2578860
57096,2578900
57097,2578950
57098,2579020
57099,2579430
57100,2579710
57101,2579860
57102,2580310
57103,2612780
57104,2581160
57105,2581530
57106,2581630
57107,2581980
57108,2582350
57109,2582900
57110,2612800
57111,2583290
57112,2583320
57113,2583370
57114,2583500
57115,2583550
57116,2583640
57117,2583830
57118,2584250
57119,2584280
57120,2584310
57121,2584420
57122,2584470
57123,2584500
57124,2584970
57125,2585160
57126,2585280
57127,2585490
57128,2585570
57129,2585700
57130,2586040
57131,2586270
57132,2586720
57133,2586780
57134,2587050
57135,2587780
57136,2587900
57137,2587930
57138,2587960
57139,2588230
57140,2588390
57141,2588740
57142,2588960
57143,2589450
57144,2589490
57145,2589540
57146,2589550
57147,2589880
57148,2590940
57149,2590990
57150,2591020
57151,2591030
57152,2591270
57153,2591580
57154,2591840
57155,2591910
57156,2591970
57157,2592010
57158,2592190
57159,2592320
57160,2592470
57161,2593130
57162,2593450
57163,2593580
57164,2594400
57165,2594730
57166,2595170
57167,2595370
57168,2595410
57169,2597040
57170,2597130
57171,2597210
57172,2597220
57173,2597290
57174,2597420
57175,2597480
57176,2597520
57177,2598090
57178,2598310
57179,2598890
57180,2598960
57181,2598970
57182,2599080
57183,2599220
57184,2599260
57185,2599680
57186,2599800
57187,2599930
57188,2600050
57189,2600070
57190,2600500
57191,2600810
57192,2601110
57193,2601390
57194,2601320
57195,2602810
57196,2602910
57197,2603130
57198,2603290
57199,2603800
57200,2603830
57201,2604230
57202,2604390
57203,2604580
57204,2604600
57205,2605100
57206,2605110
57207,2605340
57208,2606920
57209,2607330
57210,2607480
57211,2607620
57212,2607790
57213,2607990
57214,2608260
57215,2608290
57216,2608300
57217,2608450
57218,2608660
57219,2609120
57220,2609320
57221,2609430
57222,2609730
57223,2610050
57224,2610250
57225,2610630
57226,2611170
57227,3094780
57228,3094800
57229,3094830
57230,3095030
57231,3095170
57232,3095260
57233,3095790
57234,3095910
57235,3095920
57236,3096140
57237,3096220
57238,3096310
57239,3096390
57240,3096410
57241,3096430
57242,3096650
57243,3096780
57244,3096890
57245,3097010
57246,3097200
57247,3097420
57248,3097630
57249,3098370
57250,3098410
57251,3098670
57252,3098690
57253,3098830
57254,3099030
57255,3099380
57256,3099670
57257,3099840
57258,3100610
57259,3101040
57260,3101600
57261,3101680
57262,3101740
57263,3102020
57264,3102540
57265,360
57266,2800
57267,3580
57268,3700
57269,3730
57270,4870
57271,7340
57272,7770
57273,8600
57274,8880
57275,8890
57276,9480
57277,9960
57278,10090
57279,10140
57280,10460
57281,11200
57282,11260
57283,11370
57284,11390
57285,12310
57286,12364
57287,12690
57288,13520
57289,1180790
57290,15700
57291,15710
57292,16620
57293,16710
57294,17330
57295,17390
57296,18400
57297,18480
57298,19680
57299,20510
57300,21010
57301,21130
57302,21680
57303,21980
57304,22130
57305,22180
57306,22300
57307,23490
57308,23700
57309,25010
57310,27810
57311,29120
57312,32510
57313,32140
57314,32400
57315,32450
57316,32760
57317,33230
57318,33610
57319,33620
57320,33930
57321,34010
57322,34190
57323,34600
57324,34800
57325,35000
57326,35070
57327,35300
57328,36900
57329,37400
57330,37600
57331,38400
57332,39200
57333,39900
57334,40200
57335,40210
57336,40380
57337,40950
57338,40970
57339,40990
57340,41060
57341,41400
57342,41680
57343,42147
57344,42200
57345,42210
57346,42670
57347,42980
57348,43100
57349,43500
57350,44600
57351,45200
57352,46480
57353,46510
57354,46560
57355,46700
57356,46750
57357,48800
57358,49000
57359,49800
57360,51030
57361,55000
57362,57620
57363,494160
57364,58520
57365,58560
57366,60800
57367,61310
57368,63900
57369,63960
57370,65200
57371,65540
57372,65780
57373,65790
57374,70100
57375,70110
57376,70400
57377,70420
57378,70900
57379,71000
57380,91330
57381,94620
57382,97110
57383,98100
57384,100400
57385,104600
57386,107310
57387,108110
57388,108600
57389,108800
57390,111000
57391,111010
57392,115200
57393,200670
57394,3354950
57395,200960
57396,203510
57397,205840
57398,205870
57399,206020
57400,206410
57401,206760
57402,207490
57403,207530
57404,210230
57405,211010
57406,211600
57407,211780
57408,211900
57409,212410
57410,212630
57411,213330
57412,214150
57413,214700
57414,218020
57415,218700
57416,218760
57417,219070
57418,219760
57419,219680
57420,220420
57421,220860
57422,222160
57423,2470650
57424,223490
57425,223830
57426,224500
57427,224860
57428,224940
57429,226120
57430,227760
57431,229560
57432,229600
57433,230290
57434,230330
57435,233680
57436,234350
57437,234370
57438,234510
57439,235900
57440,236510
57441,238930
57442,241620
57443,242880
57444,244690
57445,244710
57446,244770
57447,244830
57448,245010
57449,245150
57450,245410
57451,247350
57452,247430
57453,248350
57454,248370
57455,248490
57456,248510
57457,248860
57458,249550
57459,250500
57460,250540
57461,250720
57462,251060
57463,252050
57464,252070
57465,253410
57466,253570
57467,253860
57468,253980
57469,255163
57470,255940
57471,255960
57472,257610
57473,257650
57474,259620
57475,259780
57476,259890
57477,260040
57478,260060
57479,260710
57480,262100
57481,262150
57482,263140
57483,263300
57484,263340
57485,263940
57486,263960
57487,264580
57488,265330
57489,267220
57490,267980
57491,269330
57492,269350
57493,269550
57494,270760
57495,271860
57496,271990
57497,273750
57498,273790
57499,273820
57500,273850
57501,273940
57502,275030
57503,275080
57504,275270
57505,275310
57506,275330
57507,275810
57508,276360
57509,277110
57510,277270
57511,277450
57512,277460
57513,277910
57514,278590
57515,278850
57516,278970
57517,279420
57518,279460
57519,971130
57520,279540
57521,279560
57522,280640
57523,280680
57524,280790
57525,281840
57526,281860
57527,282010
57528,282030
57529,283270
57530,283580
57531,284000
57532,284020
57533,284240
57534,284260
57535,285310
57536,285420
57537,285670
57538,287720
57539,287740
57540,287900
57541,288420
57542,288630
57543,288650
57544,288690
57545,288970
57546,289050
57547,291630
57548,291640
57549,291770
57550,1398460
57551,291960
57552,292160
57553,292350
57554,293720
57555,293760
57556,293840
57557,293880
57558,294280
57559,294390
57560,294530
57561,294720
57562,295910
57563,295990
57564,296180
57565,297080
57566,297060
57567,297070
57568,297110
57569,297310
57570,297470
57571,297620
57572,297750
57573,298140
57574,298220
57575,3361620
57576,299020
57577,299100
57578,299780
57579,299820
57580,299970
57581,300820
57582,301610
57583,301500
57584,301670
57585,301730
57586,301980
57587,302360
57588,302490
57589,302650
57590,302910
57591,303210
57592,304500
57593,304540
57594,305740
57595,305660
57596,305700
57597,305720
57598,305840
57599,305880
57600,306130
57601,306350
57602,306630
57603,306640
57604,307340
57605,307350
57606,307560
57607,307760
57608,307900
57609,307960
57610,307990
57611,310070
57612,310390
57613,310640
57614,310970
57615,311040
57616,311120
57617,311400
57618,311770
57619,311820
57620,312010
57621,312020
57622,312210
57623,312310
57624,312360
57625,313360
57626,313480
57627,313620
57628,313660
57629,313740
57630,313960
57631,314160
57632,314320
57633,314350
57634,314510
57635,314540
57636,314650
57637,314770
57638,315260
57639,315330
57640,315810
57641,315840
57642,316160
57643,317020
57644,317380
57645,317720
57646,318220
57647,318300
57648,318350
57649,318570
57650,318660
57651,319080
57652,319280
57653,319300
57654,320690
57655,320790
57656,321290
57657,321870
57658,322030
57659,322130
57660,322410
57661,322430
57662,322580
57663,322990
57664,323000
57665,323280
57666,323670
57667,323780
57668,324080
57669,324170
57670,324190
57671,324680
57672,325110
57673,325210
57674,325260
57675,325320
57676,325420
57677,326130
57678,327400
57679,327450
57680,327740
57681,328220
57682,328450
57683,328670
57684,328740
57685,328760
57686,328930
57687,328990
57688,329070
57689,329670
57690,329830
57691,329980
57692,330720
57693,330880
57694,331290
57695,331450
57696,331650
57697,331880
57698,332150
57699,332260
57700,332360
57701,332500
57702,332570
57703,332580
57704,332760
57705,332800
57706,332810
57707,333260
57708,333350
57709,333430
57710,333950
57711,333990
57712,334040
57713,334410
57714,334470
57715,334980
57716,2269750
57717,335210
57718,335310
57719,335440
57720,335770
57721,335790
57722,336230
57723,336380
57724,336530
57725,336770
57726,336930
57727,337450
57728,337460
57729,337630
57730,337730
57731,337760
57732,337930
57733,337940
57734,338030
57735,338060
57736,338090
57737,338140
57738,338260
57739,338300
57740,338350
57741,338760
57742,339240
57743,339320
57744,339470
57745,339560
57746,340400
57747,339820
57748,339840
57749,340190
57750,340210
57751,340860
57752,340920
57753,340950
57754,341460
57755,341770
57756,342230
57757,342250
57758,342360
57759,342380
57760,342630
57761,342640
57762,342860
57763,342940
57764,343120
57765,343140
57766,343180
57767,343360
57768,343390
57769,343770
57770,343820
57771,344440
57772,344760
57773,344800
57774,344810
57775,344820
57776,345130
57777,345300
57778,345310
57779,345370
57780,345580
57781,345610
57782,345690
57783,346060
57784,346140
57785,346240
57786,346650
57787,347170
57788,347820
57789,348380
57790,348870
57791,349280
57792,349300
57793,349500
57794,349650
57795,349670
57796,350380
57797,351060
57798,352640
57799,352750
57800,352850
57801,352950
57802,353070
57803,353280
57804,353300
57805,353540
57806,353610
57807,353790
57808,353980
57809,353990
57810,354430
57811,354690
57812,354920
57813,355140
57814,355150
57815,355170
57816,355270
57817,355380
57818,355400
57819,355570
57820,355650
57821,355670
57822,356180
57823,356390
57824,356580
57825,356710
57826,356880
57827,357290
57828,357910
57829,358380
57830,358700
57831,358770
57832,358840
57833,359040
57834,359070
57835,359160
57836,359220
57837,359260
57838,359440
57839,359620
57840,359630
57841,359650
57842,360040
57843,360720
57844,361020
57845,361600
57846,361680
57847,361890
57848,362030
57849,362920
57850,363150
57851,363200
57852,363660
57853,363840
57854,363890
57855,363920
57856,364370
57857,364670
57858,364710
57859,364800
57860,364940
57861,365020
57862,365080
57863,365110
57864,365140
57865,523940
57866,524030
57867,524060
57868,525080
57869,525210
57870,525590
57871,525910
57872,525950
57873,526750
57874,526790
57875,526960
57876,527100
57877,527310
57878,527330
57879,527510
57880,527800
57881,528010
57882,528190
57883,528550
57884,528900
57885,1421020
57886,529020
57887,529450
57888,529610
57889,529630
57890,529830
57891,530160
57892,530240
57893,530520
57894,530360
57895,530530
57896,530920
57897,531080
57898,531520
57899,531920
57900,532080
57901,532670
57902,532790
57903,532890
57904,533030
57905,533040
57906,533060
57907,533280
57908,533340
57909,534000
57910,534010
57911,534250
57912,534270
57913,534660
57914,535150
57915,535530
57916,535680
57917,535760
57918,535840
57919,536510
57920,536660
57921,536680
57922,536890
57923,536960
57924,537660
57925,537750
57926,538050
57927,538220
57928,538560
57929,538700
57930,539050
57931,539660
57932,539690
57933,540180
57934,540320
57935,540500
57936,540510
57937,540590
57938,540650
57939,540860
57940,540870
57941,541150
57942,541970
57943,541210
57944,541410
57945,541560
57946,541670
57947,541910
57948,542110
57949,542240
57950,542270
57951,542280
57952,542410
57953,542520
57954,542620
57955,542690
57956,542820
57957,543050
57958,543110
57959,543150
57960,543160
57961,543270
57962,543580
57963,543720
57964,544140
57965,544370
57966,544380
57967,544410
57968,544820
57969,545150
57970,545470
57971,545490
57972,545720
57973,545800
57974,545840
57975,545910
57976,545920
57977,545930
57978,545940
57979,546150
57980,546230
57981,546340
57982,546400
57983,546650
57984,546960
57985,546980
57986,546990
57987,547130
57988,547710
57989,547880
57990,548020
57991,548260
57992,548470
57993,548710
57994,549170
57995,549390
57996,549780
57997,549900
57998,550180
57999,550560
58000,550870
58001,551500
58002,551570
58003,551750
58004,552080
58005,552100
58006,552120
58007,552150
58008,552240
58009,552310
58010,552380
58011,553320
58012,553330
58013,553680
58014,553830
58015,554180
58016,554560
58017,554820
58018,555180
58019,555230
58020,555410
58021,555520
58022,555630
58023,555650
58024,555660
58025,555920
58026,555970
58027,556140
58028,556300
58029,556540
58030,556680
58031,556770
58032,556830
58033,556860
58034,556920
58035,557720
58036,557950
58037,557970
58038,558670
58039,559350
58040,559620
58041,559630
58042,559850
58043,560170
58044,560640
58045,561480
58046,561490
58047,562240
58048,562270
58049,562420
58050,562450
58051,562600
58052,562640
58053,562700
58054,562740
58055,563200
58056,563340
58057,563360
58058,563420
58059,563710
58060,563760
58061,563830
58062,564340
58063,564530
58064,564900
58065,564920
58066,565200
58067,565550
58068,565670
58069,566170
58070,566200
58071,566380
58072,566420
58073,566560
58074,566580
58075,566640
58076,566690
58077,566800
58078,566810
58079,566860
58080,567010
58081,567020
58082,567130
58083,567150
58084,567240
58085,807870
58086,810650
58087,809070
58088,809080
58089,809180
58090,809270
58091,809330
58092,809490
58093,809500
58094,809570
58095,809730
58096,809830
58097,809840
58098,809900
58099,810060
58100,810220
58101,810340
58102,810450
58103,810680
58104,811080
58105,811360
58106,811850
58107,811880
58108,812100
58109,812110
58110,812390
58111,812580
58112,812590
58113,812930
58114,813020
58115,813110
58116,813170
58117,813260
58118,813970
58119,814210
58120,814710
58121,814890
58122,815080
58123,815100
58124,815540
58125,815860
58126,816030
58127,816280
58128,816410
58129,816630
58130,816760
58131,816770
58132,816930
58133,817120
58134,817160
58135,817220
58136,817390
58137,817640
58138,817970
58139,818010
58140,818050
58141,818070
58142,818370
58143,818400
58144,818580
58145,818590
58146,818790
58147,818940
58148,819060
58149,819270
58150,819470
58151,819510
58152,819640
58153,819670
58154,975000
58155,975160
58156,975520
58157,975760
58158,975860
58159,976230
58160,976330
58161,976720
58162,977310
58163,977460
58164,977780
58165,977980
58166,978040
58167,978190
58168,978250
58169,978280
58170,978980
58171,978990
58172,979010
58173,979110
58174,979360
58175,979450
58176,979500
58177,979600
58178,979620
58179,979740
58180,980360
58181,980490
58182,980760
58183,980800
58184,980940
58185,981090
58186,981260
58187,981280
58188,981480
58189,981540
58190,981660
58191,982040
58192,982060
58193,982400
58194,982700
58195,982800
58196,983150
58197,983160
58198,983320
58199,983380
58200,983780
58201,983820
58202,983830
58203,984070
58204,984080
58205,984260
58206,984360
58207,984520
58208,984600
58209,984910
58210,985000
58211,985090
58212,985280
58213,985400
58214,985650
58215,985760
58216,985770
58217,986010
58218,986480
58219,986760
58220,986790
58221,987000
58222,987150
58223,987180
58224,987250
58225,987410
58226,987490
